order_id,order_item_id,asin,sku,product_title,quantity,item_price,item_promotion_discount,item_total,currency
114-5372731-4521464,2,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-3110130-7812489,1,B0WKPVSC0B,SKU-0025,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,2,43.18,0.0,86.36,USD
114-7571272-6821861,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,2,27.71,0.0,55.42,USD
114-7571272-6821861,2,B0PF199V27,SKU-0037,Nordic Home Utensil Set — Non-Stick Coating & BPA-Free,1,62.82,0.0,62.82,USD
114-1706838-5228822,1,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,88.7,0.0,88.7,USD
114-5063102-6702260,1,B0ERBP9846,SKU-0033,ZenLife Throw Blanket — BPA-Free & Non-Stick Coating,1,42.34,0.0,42.34,USD
114-3422865-4628876,1,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,88.7,0.0,88.7,USD
114-3422865-4628876,2,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-3422865-4628876,3,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,1.56,19.8,USD
114-3422865-4628876,4,B0J4AJH5Y5,SKU-0084,ProGrip Monitor Stand — Space Saving & Multipurpose,1,57.15,0.0,57.15,USD
114-3422865-4628876,5,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-3703073-5441888,1,B02LTJA2NA,SKU-0078,CloudNest Dollhouse — Ages 3+ & Interactive,1,41.1,0.0,41.1,USD
114-3703073-5441888,2,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,10.4,0.0,10.4,USD
114-3703073-5441888,3,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-5610319-7843405,1,B0SH0V1DCR,SKU-0075,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,2,17.07,0.0,34.14,USD
114-5610319-7843405,2,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,2,20.72,0.0,41.44,USD
114-5610319-7843405,3,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,0.0,54.16,USD
114-7578533-5126924,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,3,52.27,0.0,156.81,USD
114-4318648-8202822,1,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-4318648-8202822,2,B01U2VVLHF,SKU-0066,EverPeak Water Bottle — Portable & Waterproof,1,66.14,0.0,66.14,USD
114-3787980-3684001,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-3787980-3684001,2,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,10.4,0.0,10.4,USD
114-3787980-3684001,3,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-5886670-1710798,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,0.0,28.36,USD
114-4699645-4803300,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,17.61,0.0,17.61,USD
114-4699645-4803300,2,B0TJL2AZQH,SKU-0082,ProGrip File Folders — Ergonomic & Multipurpose,1,48.76,0.0,48.76,USD
114-4699645-4803300,3,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,2,51.35,0.0,102.7,USD
114-7127224-2336917,1,B0UX1US6RV,SKU-0096,PawPals Cat Scratching Post — Durable & Non-Toxic,1,34.97,0.0,34.97,USD
114-4106561-6794240,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-4106561-6794240,2,B0Z5ASHJRH,SKU-0069,KiddoCraft Fidget Toy Pack — Non-Toxic & Educational,1,22.58,0.0,22.58,USD
114-5783664-8824531,1,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,1,68.26,0.0,68.26,USD
114-5783664-8824531,2,B0M9299AJ4,SKU-0024,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,2,46.0,10.47,81.53,USD
114-1011337-3897634,1,B0J4AJH5Y5,SKU-0084,ProGrip Monitor Stand — Space Saving & Multipurpose,1,57.15,0.0,57.15,USD
114-1011337-3897634,2,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,10.4,0.0,10.4,USD
114-1011337-3897634,3,B0QKGVBY0X,SKU-0108,LittleNest Baby Bottle Set — BPA-Free & Hypoallergenic,2,32.0,0.0,64.0,USD
114-7847739-8477565,1,B02LTJA2NA,SKU-0078,CloudNest Dollhouse — Ages 3+ & Interactive,1,41.1,0.0,41.1,USD
114-7847739-8477565,2,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,1,72.6,0.0,72.6,USD
114-6451071-4332037,1,B08RJE02WW,SKU-0016,AuroraTech Headphones — Bluetooth 5.3 & Water Resistant,1,87.93,0.0,87.93,USD
114-6451071-4332037,2,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,19.42,0.0,19.42,USD
114-5470985-4188748,1,B0M2UGJMKQ,SKU-0074,CloudNest RC Car — STEM Learning & Interactive,1,11.77,0.0,11.77,USD
114-5470985-4188748,2,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,3,27.71,12.37,70.76,USD
114-5470985-4188748,3,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-5470985-4188748,4,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-8295837-8353740,1,B043M1S1C4,SKU-0049,PureGlo Sunscreen Lotion — Ionic Technology & Dermatologist Tested,2,31.54,0.0,63.08,USD
114-1667618-2160739,1,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,25.59,0.0,25.59,USD
114-1667618-2160739,2,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-1667618-2160739,3,B0GJL7P973,SKU-0045,PureGlo Hair Straightener — Cruelty-Free & Ionic Technology,1,39.53,0.0,39.53,USD
114-1916788-2035654,1,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,1.44,12.0,USD
114-1916788-2035654,2,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-1989793-8691018,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,67.82,0.0,67.82,USD
114-6309945-1652579,1,B0FA6PK7S1,SKU-0043,PureGlo Body Scrub — Ionic Technology & Gentle Formula,1,40.0,3.61,36.39,USD
114-6309945-1652579,2,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,88.7,0.0,88.7,USD
114-6309945-1652579,3,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,1,19.25,0.0,19.25,USD
114-7514281-2927002,1,B0NKTX370W,SKU-0051,PureGlo Shampoo & Conditioner — Gentle Formula & Ionic Technology,1,11.33,0.0,11.33,USD
114-7514281-2927002,2,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,0.0,54.16,USD
114-7514281-2927002,3,B0C9DBLSN2,SKU-0067,KiddoCraft Board Game — STEM Learning & Ages 3+,1,8.67,0.0,8.67,USD
114-9370278-4133563,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,1,22.81,0.0,22.81,USD
114-6383487-3966199,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-6383487-3966199,2,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,11.7,0.0,11.7,USD
114-4985461-2247754,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-4985461-2247754,2,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,2,67.82,0.0,135.64,USD
114-4985461-2247754,3,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,15.31,0.0,15.31,USD
114-4099282-9662882,1,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,2,11.7,0.0,23.4,USD
114-6549505-1737397,1,B0M2UGJMKQ,SKU-0074,CloudNest RC Car — STEM Learning & Interactive,1,11.77,0.0,11.77,USD
114-2392690-1629575,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-2392690-1629575,2,B0YJ486MXU,SKU-0107,LittleNest Baby Safety Gate — Safety Certified & BPA-Free,1,60.8,0.0,60.8,USD
114-8696913-9516094,1,B0M9299AJ4,SKU-0024,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,1,46.0,0.0,46.0,USD
114-8696913-9516094,2,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-8696913-9516094,3,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,11.7,0.0,11.7,USD
114-4024776-5176643,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,2,40.21,0.0,80.42,USD
114-7730539-1972168,1,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,88.7,0.0,88.7,USD
114-4028779-9011739,1,B0M2UGJMKQ,SKU-0074,CloudNest RC Car — STEM Learning & Interactive,1,12.84,0.0,12.84,USD
114-7562044-7560621,1,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,11.7,0.0,11.7,USD
114-1894881-4659331,1,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,11.7,0.0,11.7,USD
114-2305807-5830537,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-2973851-9468355,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-2973851-9468355,2,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,3,13.62,0.0,40.86,USD
114-2973851-9468355,3,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,1,68.26,0.0,68.26,USD
114-7230214-1390751,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,0.0,28.36,USD
114-7230214-1390751,2,B0EGZYNSAE,SKU-0106,LittleNest Baby Bath Tub — Hypoallergenic & Safety Certified,1,25.43,0.0,25.43,USD
114-7230214-1390751,3,B0PGGKXQ9K,SKU-0093,PawPals Pet Water Fountain — Easy to Clean & Vet Recommended,2,34.22,0.0,68.44,USD
114-7604560-1600262,1,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,2,40.54,0.0,81.08,USD
114-2258473-6292845,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,2,51.35,0.0,102.7,USD
114-1432349-4481077,1,B0J4AJH5Y5,SKU-0084,ProGrip Monitor Stand — Space Saving & Multipurpose,1,57.15,3.73,53.42,USD
114-1412512-8785268,1,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,88.7,12.24,76.46,USD
114-1412512-8785268,2,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-7688721-2256483,1,B0FKKPVMZA,SKU-0065,TrailBlaze Foam Roller — Heavy Duty & Anti-Slip,2,52.95,0.0,105.9,USD
114-1630875-3841611,1,B0ERBP9846,SKU-0033,ZenLife Throw Blanket — BPA-Free & Non-Stick Coating,1,42.34,0.0,42.34,USD
114-6319447-7426678,1,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,10.68,0.0,10.68,USD
114-6319447-7426678,2,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-6319447-7426678,3,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,1.31,22.78,USD
114-6095718-6094585,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-6095718-6094585,2,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-8849130-6133161,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,2.18,25.53,USD
114-8849130-6133161,2,B0671R2A1G,SKU-0012,EverPeak Laptop Stand — Water Resistant & 30H Battery Life,1,63.64,0.0,63.64,USD
114-2315697-6324160,1,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-8167189-6324124,1,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,0.0,19.47,USD
114-6530519-5203413,1,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,26.96,0.0,26.96,USD
114-4330078-5257405,1,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,1,19.25,0.0,19.25,USD
114-4330078-5257405,2,B0LPG6DAQM,SKU-0120,EverPeak Tool Bag — Rust Resistant & Ergonomic Grip,4,38.1,0.0,152.4,USD
114-4740199-2287289,1,B0QKGVBY0X,SKU-0108,LittleNest Baby Bottle Set — BPA-Free & Hypoallergenic,1,32.0,0.0,32.0,USD
114-8127471-1383773,1,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,2,17.84,0.0,35.68,USD
114-8127471-1383773,2,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,20.72,0.0,20.72,USD
114-2458978-9522024,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-4730809-9830874,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-4730809-9830874,2,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-7438905-2000745,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,31.59,0.0,31.59,USD
114-8290500-4756325,1,B0A8X9FRKN,SKU-0031,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,2,82.74,0.0,165.48,USD
114-6738186-2261538,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,1,22.81,0.0,22.81,USD
114-2442367-7339320,1,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,15.31,0.0,15.31,USD
114-2442367-7339320,2,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,0.0,28.36,USD
114-2442367-7339320,3,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-8950185-9012444,1,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-3142714-9920486,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-3142714-9920486,2,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,2,40.54,0.0,81.08,USD
114-5336203-1232800,1,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-3843913-4040080,1,B0054NK7PS,SKU-0028,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,1,62.0,0.0,62.0,USD
114-1187425-2141894,1,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-1187425-2141894,2,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,2,46.37,0.0,92.74,USD
114-1187425-2141894,3,B0A8X9FRKN,SKU-0031,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,2,82.74,0.0,165.48,USD
114-5471354-4770010,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-5471354-4770010,2,B0SFWKQDD5,SKU-0022,Nordic Home Plant Pots — Non-Stick Coating & BPA-Free,2,27.96,0.0,55.92,USD
114-9986173-1124292,1,B0QKGVBY0X,SKU-0108,LittleNest Baby Bottle Set — BPA-Free & Hypoallergenic,3,32.0,0.0,96.0,USD
114-9986173-1124292,2,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,9.99,0.0,9.99,USD
114-8368490-8807275,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-7343227-8947611,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-3018097-8116859,1,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-3018097-8116859,2,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,2,8.78,0.0,17.56,USD
114-4042513-3113236,1,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,2,40.54,0.0,81.08,USD
114-4042513-3113236,2,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-4042513-3113236,3,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,17.61,0.0,17.61,USD
114-4042513-3113236,4,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,88.7,0.0,88.7,USD
114-1434408-4172705,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,0.0,28.36,USD
114-4115369-4032184,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,3,21.36,0.0,64.08,USD
114-4312137-2962415,1,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,2,19.47,0.0,38.94,USD
114-4312137-2962415,2,B09V1N9TED,SKU-0077,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,1,29.15,2.11,27.04,USD
114-4312137-2962415,3,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-1554725-2681621,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-8533031-8905860,1,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,1,40.54,0.0,40.54,USD
114-4630643-6532306,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-6038196-6232838,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,2,21.66,0.0,43.32,USD
114-3342380-1455008,1,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-8497712-5406439,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-2990897-2583759,1,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,9.99,0.0,9.99,USD
114-2990897-2583759,2,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,2,51.35,0.0,102.7,USD
114-7166495-6861565,1,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,103.75,0.0,103.75,USD
114-7166495-6861565,2,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,10.68,0.0,10.68,USD
114-7166495-6861565,3,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-7166495-6861565,4,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-7166495-6861565,5,B07GWT52HM,SKU-0021,ZenLife Cutting Board Set — BPA-Free & Easy Clean,1,26.8,0.0,26.8,USD
114-5030711-7984140,1,B0PGGKXQ9K,SKU-0093,PawPals Pet Water Fountain — Easy to Clean & Vet Recommended,1,34.22,0.0,34.22,USD
114-3181923-2375762,1,B0GJL7P973,SKU-0045,PureGlo Hair Straightener — Cruelty-Free & Ionic Technology,4,39.53,0.0,158.12,USD
114-5912228-2103332,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-5912228-2103332,2,B04ZD4ZURZ,SKU-0103,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,1,31.9,0.0,31.9,USD
114-8055583-9721525,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-8055583-9721525,2,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,2,19.86,0.0,39.72,USD
114-8055583-9721525,3,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,1,40.54,0.0,40.54,USD
114-8055583-9721525,4,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,10.68,1.44,9.24,USD
114-8055583-9721525,5,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,25.59,0.0,25.59,USD
114-1486122-7019864,1,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-1292587-6040403,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,0.0,28.36,USD
114-1292587-6040403,2,B0FA6PK7S1,SKU-0043,PureGlo Body Scrub — Ionic Technology & Gentle Formula,1,40.0,0.0,40.0,USD
114-1292587-6040403,3,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-5852075-2673399,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-9348574-8392183,1,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-4173163-5369272,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-4353699-1756410,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-6952140-4443560,1,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-6952140-4443560,2,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,2,51.35,5.72,96.98,USD
114-6952140-4443560,3,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,19.42,0.0,19.42,USD
114-6952140-4443560,4,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,10.4,0.0,10.4,USD
114-7003135-6107323,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-7003135-6107323,2,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-7003135-6107323,3,B0M9299AJ4,SKU-0024,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,1,46.0,0.0,46.0,USD
114-7003135-6107323,4,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,0.0,55.67,USD
114-3606610-8473407,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-6165767-9642054,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,24.82,0.0,24.82,USD
114-7927827-6009187,1,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-7401253-6658278,1,B08RJE02WW,SKU-0016,AuroraTech Headphones — Bluetooth 5.3 & Water Resistant,1,87.93,0.0,87.93,USD
114-6155337-5723640,1,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,0.0,13.62,USD
114-1228359-6750207,1,B0PGGKXQ9K,SKU-0093,PawPals Pet Water Fountain — Easy to Clean & Vet Recommended,1,34.22,0.0,34.22,USD
114-1228359-6750207,2,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,1,68.26,0.0,68.26,USD
114-1228359-6750207,3,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,1,19.25,0.0,19.25,USD
114-3052064-1845752,1,B0FKKPVMZA,SKU-0065,TrailBlaze Foam Roller — Heavy Duty & Anti-Slip,2,52.95,0.0,105.9,USD
114-6234254-6994307,1,B0UFTNZLYW,SKU-0023,UrbanKitchen Non-Stick Pan Set — Dishwasher Safe & Space Saving,1,27.5,0.0,27.5,USD
